generate -f random_tr -n 20 -r 0.030000 -m 20 -o 0.120000 -p ../original_data/ -dx 2.000000 -dy 2.000000 -nd 20
Environment ../original_data/random_tr_1.wrl 
n 6 delta_tetha 1.047198
Polygon 18 point 5 X 0.952507 Y 1.422086
Rejected obstacle to close to obstacle 1 num.rejects  1 x 1.253126 y 1.853385 distance 0.141863
Rejected obstacle to close to obstacle 16 num.rejects  2 x 1.371320 y 0.796026 distance 0.154768
Polygon 19 point 1 X 0.234193 Y 0.977669
Polygon 19 point 2 X 0.158837 Y 0.943599
Polygon 19 point 3 X 0.105769 Y 0.927341
Polygon 19 point 4 X 0.110342 Y 0.868104
Polygon 19 point 5 X 0.147661 Y 0.800677
Polygon 19 point 6 X 0.220617 Y 0.832597
Polygon 19 point 7 X 0.279279 Y 0.896621
Rejected obstacle to close to obstacle 7 num.rejects  1 x 0.921153 y 0.804024 distance 0.178364
Rejected obstacle to close to obstacle 8 num.rejects  2 x 1.543501 y 1.441019 distance 0.192393
Rejected obstacle to close to obstacle 8 num.rejects  3 x 1.425749 y 1.381145 distance 0.122531
Rejected obstacle to close to obstacle 11 num.rejects  4 x 1.163308 y 0.588217 distance 0.101961
Rejected obstacle to close to obstacle 15 num.rejects  5 x 1.717218 y 1.402910 distance 0.068217
Polygon 20 point 1 X 1.353937 Y 1.759992
Polygon 20 point 2 X 1.283800 Y 1.778048
Polygon 20 point 3 X 1.247532 Y 1.722156
Polygon 20 point 4 X 1.207629 Y 1.649891
Polygon 20 point 5 X 1.279506 Y 1.594404
Polygon 20 point 6 X 1.368041 Y 1.613585
Polygon 20 point 7 X 1.379451 Y 1.695632
destination 1
1 origen 1.194811 1.599178 
1 destination 1.445895 1.837160 
1 destination 0.242733 0.326426 
destination 2
2 origen 1.479030 1.625992 
Rejected origen 1.479030 1.625992 num_rejected 1
2 origen 0.644701 1.283291 
2 destination 1.090795 1.951441 
2 destination 0.460121 1.082250 
2 destination 1.098588 0.838036 
2 destination 1.040286 0.273999 
2 destination 0.637661 0.432363 
2 destination 0.109387 0.511428 
2 destination 1.733463 1.859990 
2 destination 1.221959 0.604508 
2 destination 1.896036 0.757896 
destination 3
3 origen 0.089779 1.416672 
3 destination 1.293969 1.239590 
3 destination 1.060851 0.784864 
3 destination 1.121751 1.258584 
3 destination 1.066290 0.645781 
3 destination 0.929576 1.665991 
3 destination 1.884072 0.065371 
destination 4
4 origen 1.662432 0.389193 
Rejected origen 1.662432 0.389193 num_rejected 1
4 origen 1.102621 0.806020 
Rejected origen 1.102621 0.806020 num_rejected 2
4 origen 1.182229 0.187907 
Rejected origen 1.182229 0.187907 num_rejected 3
4 origen 1.035019 1.774890 
Rejected origen 1.035019 1.774890 num_rejected 4
4 origen 0.575270 1.099406 
4 destination 0.331318 0.353732 
4 destination 1.004396 1.508277 
4 destination 0.913241 0.945432 
4 destination 0.311172 0.958020 
4 destination 0.407105 1.560141 
destination 5
5 origen 0.242610 1.422956 
Rejected origen 0.242610 1.422956 num_rejected 1
5 origen 0.390005 1.319361 
Rejected origen 0.390005 1.319361 num_rejected 2
5 origen 0.726539 1.411295 
Rejected origen 0.726539 1.411295 num_rejected 3
5 origen 1.920142 1.611115 
Rejected origen 1.920142 1.611115 num_rejected 4
5 origen 1.122286 1.849214 
Rejected origen 1.122286 1.849214 num_rejected 5
5 origen 1.631486 0.829719 
5 destination 0.283407 0.779106 
5 destination 1.590738 1.420635 
5 destination 0.922013 0.670758 
destination 6
6 origen 1.240525 1.452283 
6 destination 1.725164 1.526843 
6 destination 1.761015 0.774560 
destination 7
7 origen 1.080120 0.719256 
Rejected origen 1.080120 0.719256 num_rejected 1
7 origen 1.674992 1.346292 
Rejected origen 1.674992 1.346292 num_rejected 2
7 origen 1.632275 0.127097 
7 destination 0.951433 1.829885 
7 destination 1.505052 1.296439 
7 destination 1.194246 0.276592 
7 destination 0.752734 1.159388 
destination 8
8 origen 1.842707 1.830020 
Rejected origen 1.842707 1.830020 num_rejected 1
8 origen 1.053602 1.519193 
Rejected origen 1.053602 1.519193 num_rejected 2
8 origen 0.704739 1.292008 
8 destination 0.343299 0.340477 
8 destination 0.757644 1.220312 
8 destination 0.966235 1.953169 
8 destination 0.717595 0.736398 
8 destination 1.525012 0.523610 
8 destination 1.465958 0.650132 
8 destination 1.197866 1.185950 
8 destination 1.951424 0.875141 
destination 9
9 origen 1.268047 0.947857 
Rejected origen 1.268047 0.947857 num_rejected 1
9 origen 0.750026 0.818099 
Rejected origen 0.750026 0.818099 num_rejected 2
9 origen 0.289296 1.899271 
9 destination 1.049691 0.997029 
9 destination 1.103659 0.937397 
9 destination 0.872050 0.202260 
9 destination 0.501590 1.531788 
9 destination 1.449268 0.799889 
9 destination 1.827265 0.251912 
destination 10
10 origen 0.065201 0.838500 
Rejected origen 0.065201 0.838500 num_rejected 1
10 origen 0.250081 0.737796 
Rejected origen 0.250081 0.737796 num_rejected 2
10 origen 1.529898 1.730093 
Rejected origen 1.529898 1.730093 num_rejected 3
10 origen 1.216406 1.040856 
Rejected origen 1.216406 1.040856 num_rejected 4
10 origen 0.425225 0.459272 
Rejected origen 0.425225 0.459272 num_rejected 5
10 origen 0.271806 0.421648 
Rejected origen 0.271806 0.421648 num_rejected 6
10 origen 1.289412 1.494853 
10 destination 1.324505 0.084438 
destination 11
11 origen 0.357953 1.568801 
11 destination 1.938709 1.362643 
11 destination 0.610831 1.087368 
destination 12
12 origen 0.345041 1.437880 
Rejected origen 0.345041 1.437880 num_rejected 1
12 origen 1.244628 0.801630 
Rejected origen 1.244628 0.801630 num_rejected 2
12 origen 1.014668 0.738897 
Rejected origen 1.014668 0.738897 num_rejected 3
12 origen 1.556519 0.886933 
12 destination 0.945809 1.576720 
12 destination 1.680433 1.150890 
12 destination 0.359516 1.255330 
12 destination 0.925983 1.530923 
12 destination 0.341186 1.306207 
12 destination 1.945194 0.567993 
destination 13
13 origen 1.682856 1.279607 
Rejected origen 1.682856 1.279607 num_rejected 1
13 origen 0.107846 1.052361 
Rejected origen 0.107846 1.052361 num_rejected 2
13 origen 1.319045 0.420799 
Rejected origen 1.319045 0.420799 num_rejected 3
13 origen 0.666162 1.302755 
13 destination 1.738442 1.231992 
13 destination 0.435123 0.128482 
destination 14
14 origen 0.714872 1.634751 
Rejected origen 0.714872 1.634751 num_rejected 1
14 origen 0.885113 1.684541 
Rejected origen 0.885113 1.684541 num_rejected 2
14 origen 0.418648 0.486632 
Rejected origen 0.418648 0.486632 num_rejected 3
14 origen 0.616473 1.319457 
14 destination 0.108352 0.341906 
14 destination 0.515346 0.422869 
14 destination 1.552236 1.396329 
14 destination 1.908792 1.848423 
destination 15
15 origen 0.747536 1.898986 
Rejected origen 0.747536 1.898986 num_rejected 1
15 origen 0.461416 0.475392 
Rejected origen 0.461416 0.475392 num_rejected 2
15 origen 1.223593 0.524262 
Rejected origen 1.223593 0.524262 num_rejected 3
15 origen 1.482753 0.587638 
Rejected origen 1.482753 0.587638 num_rejected 4
15 origen 0.900060 0.193915 
Rejected origen 0.900060 0.193915 num_rejected 5
15 origen 1.845392 0.683502 
15 destination 1.380907 0.325515 
15 destination 0.766984 0.140780 
destination 16
16 origen 1.915266 1.607097 
Rejected origen 1.915266 1.607097 num_rejected 1
16 origen 1.780320 0.378914 
16 destination 0.138729 0.441794 
16 destination 1.653370 0.202082 
16 destination 0.738700 0.213717 
destination 17
17 origen 0.579950 0.335936 
Rejected origen 0.579950 0.335936 num_rejected 1
17 origen 1.565046 0.533742 
Rejected origen 1.565046 0.533742 num_rejected 2
17 origen 0.229359 0.357582 
Rejected origen 0.229359 0.357582 num_rejected 3
17 origen 0.477728 0.645775 
Rejected origen 0.477728 0.645775 num_rejected 4
17 origen 0.787974 1.656321 
Rejected origen 0.787974 1.656321 num_rejected 5
17 origen 1.125036 0.315727 
Rejected origen 1.125036 0.315727 num_rejected 6
17 origen 0.288959 0.070096 
17 destination 0.464642 0.179351 
17 destination 0.708598 1.800549 
17 destination 0.459866 1.430583 
17 destination 1.896329 0.420132 
destination 18
18 origen 1.082680 1.721649 
Rejected origen 1.082680 1.721649 num_rejected 1
18 origen 0.754046 1.176409 
18 destination 0.208443 0.452416 
18 destination 1.333490 0.902143 
18 destination 0.621133 1.868441 
18 destination 1.193079 0.231179 
18 destination 0.447183 1.377438 
18 destination 0.543761 0.879910 
18 destination 0.068212 1.286735 
destination 19
19 origen 0.581231 1.148249 
19 destination 1.557462 0.825190 
destination 20
20 origen 1.173345 0.067103 
20 destination 0.959541 1.836943 
20 destination 1.822653 1.374407 
20 destination 1.312526 1.763981 
20 destination 1.749539 0.440206 
20 destination 1.530630 0.548584 
20 destination 1.571615 1.694073 
20 destination 0.956001 0.950105 
20 destination 0.641216 1.532134 

 File ../original_data/random_tr_1.ord contains the origen and destination files 
1 Xo 1.194811 Yo 1.599178 Xd 0.242733 Yd 0.326426
2 Xo 0.644701 Yo 1.283291 Xd 1.896036 Yd 0.757896
3 Xo 0.089779 Yo 1.416672 Xd 1.884072 Yd 0.065371
4 Xo 0.575270 Yo 1.099406 Xd 0.407105 Yd 1.560141
5 Xo 1.631486 Yo 0.829719 Xd 0.922013 Yd 0.670758
6 Xo 1.240525 Yo 1.452283 Xd 1.761015 Yd 0.774560
7 Xo 1.632275 Yo 0.127097 Xd 0.752734 Yd 1.159388
8 Xo 0.704739 Yo 1.292008 Xd 1.951424 Yd 0.875141
9 Xo 0.289296 Yo 1.899271 Xd 1.827265 Yd 0.251912
10 Xo 1.289412 Yo 1.494853 Xd 1.324505 Yd 0.084438
11 Xo 0.357953 Yo 1.568801 Xd 0.610831 Yd 1.087368
12 Xo 1.556519 Yo 0.886933 Xd 1.945194 Yd 0.567993
13 Xo 0.666162 Yo 1.302755 Xd 0.435123 Yd 0.128482
14 Xo 0.616473 Yo 1.319457 Xd 1.908792 Yd 1.848423
15 Xo 1.845392 Yo 0.683502 Xd 0.766984 Yd 0.140780
16 Xo 1.780320 Yo 0.378914 Xd 0.738700 Yd 0.213717
17 Xo 0.288959 Yo 0.070096 Xd 1.896329 Yd 0.420132
18 Xo 0.754046 Yo 1.176409 Xd 0.068212 Yd 1.286735
19 Xo 0.581231 Yo 1.148249 Xd 1.557462 Yd 0.825190
20 Xo 1.173345 Yo 0.067103 Xd 0.641216 Yd 1.532134
Environment ../original_data/random_tr_2.wrl 
n 5 delta_tetha 1.256637
Polygon 1 point 1 X 1.718277 Y 1.714723
Polygon 1 point 2 X 1.618220 Y 1.680289
Polygon 1 point 3 X 1.648875 Y 1.598090
Polygon 1 point 4 X 1.704362 Y 1.584210
Polygon 1 point 5 X 1.779957 Y 1.628053
Polygon 2 point 1 X 0.820267 Y 0.574123
Polygon 2 point 2 X 0.738662 Y 0.598743
Polygon 2 point 3 X 0.668110 Y 0.544868
Polygon 2 point 4 X 0.682570 Y 0.462182
Polygon 2 point 5 X 0.747940 Y 0.441993
Polygon 2 point 6 X 0.822520 Y 0.423138
Polygon 2 point 7 X 0.842908 Y 0.500043
Polygon 3 point 1 X 0.890202 Y 0.954828
Polygon 3 point 2 X 0.802056 Y 0.954657
Polygon 3 point 3 X 0.771237 Y 0.893127
Polygon 3 point 4 X 0.778653 Y 0.848153
Polygon 3 point 5 X 0.805629 Y 0.798707
Polygon 3 point 6 X 0.849706 Y 0.833661
Polygon 3 point 7 X 0.907509 Y 0.868854
Rejected obstacle to close to obstacle 3 num.rejects  1 x 0.839667 y 0.813859 distance 0.149754
Polygon 4 point 1 X 0.581052 Y 1.844740
Polygon 4 point 2 X 0.489843 Y 1.777067
Polygon 4 point 3 X 0.512370 Y 1.712060
Polygon 4 point 4 X 0.571107 Y 1.658627
Polygon 4 point 5 X 0.598051 Y 1.736380
Polygon 5 point 1 X 1.392806 Y 1.452130
Polygon 5 point 2 X 1.306052 Y 1.434775
Polygon 5 point 3 X 1.318438 Y 1.348417
Polygon 5 point 4 X 1.393528 Y 1.319840
Polygon 5 point 5 X 1.431157 Y 1.387097
Polygon 6 point 1 X 0.753895 Y 1.287672
Polygon 6 point 2 X 0.694857 Y 1.279551
Polygon 6 point 3 X 0.653445 Y 1.253882
Polygon 6 point 4 X 0.637013 Y 1.194817
Polygon 6 point 5 X 0.693141 Y 1.169543
Polygon 6 point 6 X 0.763226 Y 1.157241
Polygon 6 point 7 X 0.788751 Y 1.228306
Polygon 7 point 1 X 1.059914 Y 1.727150
Polygon 7 point 2 X 0.992474 Y 1.774127
Polygon 7 point 3 X 0.966057 Y 1.695818
Polygon 7 point 4 X 0.950456 Y 1.640378
Polygon 7 point 5 X 0.993526 Y 1.574187
Polygon 7 point 6 X 1.045212 Y 1.634995
Polygon 7 point 7 X 1.117584 Y 1.671854
Rejected obstacle to close to obstacle 7 num.rejects  1 x 1.228562 y 1.762855 distance 0.172386
Polygon 8 point 1 X 1.295563 Y 0.743560
Polygon 8 point 2 X 1.165579 Y 0.707669
Polygon 8 point 3 X 1.185757 Y 0.583233
Polygon 8 point 4 X 1.275921 Y 0.593135
Polygon 8 point 5 X 1.367151 Y 0.638121
Polygon 9 point 1 X 1.423678 Y 0.366834
Polygon 9 point 2 X 1.354634 Y 0.427200
Polygon 9 point 3 X 1.304784 Y 0.349519
Polygon 9 point 4 X 1.315695 Y 0.281645
Polygon 9 point 5 X 1.361110 Y 0.227083
Polygon 9 point 6 X 1.409684 Y 0.276623
Polygon 9 point 7 X 1.439015 Y 0.312954
Polygon 10 point 1 X 1.806914 Y 0.960969
Polygon 10 point 2 X 1.753029 Y 0.845664
Polygon 10 point 3 X 1.806914 Y 0.740511
Polygon 10 point 4 X 1.900835 Y 0.845664
Polygon 11 point 1 X 1.179172 Y 1.012489
Polygon 11 point 2 X 1.078981 Y 0.953093
Polygon 11 point 3 X 1.074067 Y 0.854428
Polygon 11 point 4 X 1.161925 Y 0.851683
Polygon 11 point 5 X 1.197834 Y 0.905545
Polygon 12 point 1 X 0.315493 Y 0.482056
Polygon 12 point 2 X 0.246454 Y 0.460382
Polygon 12 point 3 X 0.152035 Y 0.460941
Polygon 12 point 4 X 0.183787 Y 0.374200
Polygon 12 point 5 X 0.233494 Y 0.302690
Polygon 12 point 6 X 0.285819 Y 0.375003
Polygon 12 point 7 X 0.352193 Y 0.409925
Rejected obstacle to close to obstacle 9 num.rejects  1 x 1.240492 y 0.365861 distance 0.183188
Rejected obstacle to close to obstacle 6 num.rejects  2 x 0.730672 y 1.172522 distance 0.117468
Rejected obstacle to close to obstacle 7 num.rejects  3 x 1.000711 y 1.662956 distance 0.087327
Rejected obstacle to close to obstacle 12 num.rejects  4 x 0.352422 y 0.455959 distance 0.045220
Rejected obstacle to close to obstacle 9 num.rejects  5 x 1.258845 y 0.517360 distance 0.223222
Rejected obstacle to close to obstacle 12 num.rejects  6 x 0.317539 y 0.673526 distance 0.191482
Rejected obstacle to close to obstacle 7 num.rejects  7 x 0.861217 y 1.746418 distance 0.199630
Rejected obstacle to close to obstacle 1 num.rejects  8 x 1.806529 y 1.551857 distance 0.185240
Polygon 13 point 1 X 1.659959 Y 1.153352
Polygon 13 point 2 X 1.594475 Y 1.134278
Polygon 13 point 3 X 1.573445 Y 1.087103
Polygon 13 point 4 X 1.563681 Y 0.986593
Polygon 13 point 5 X 1.677595 Y 0.990309
Polygon 13 point 6 X 1.707811 Y 1.087103
Polygon 14 point 1 X 0.950822 Y 1.462428
Polygon 14 point 2 X 0.860684 Y 1.454209
Polygon 14 point 3 X 0.820643 Y 1.400960
Polygon 14 point 4 X 0.778470 Y 1.324171
Polygon 14 point 5 X 0.867301 Y 1.320227
Polygon 14 point 6 X 0.928713 Y 1.310736
Polygon 14 point 7 X 0.926719 Y 1.372720
Rejected obstacle to close to obstacle 8 num.rejects  1 x 1.136358 y 0.827293 distance 0.179882
Rejected obstacle to close to obstacle 5 num.rejects  2 x 1.400403 y 1.614956 distance 0.163003
Rejected obstacle to close to obstacle 9 num.rejects  3 x 1.491538 y 0.284935 distance 0.106360
Polygon 15 point 1 X 1.704888 Y 1.386761
Polygon 15 point 2 X 1.636426 Y 1.320005
Polygon 15 point 3 X 1.591520 Y 1.232395
Polygon 15 point 4 X 1.701518 Y 1.208639
Polygon 15 point 5 X 1.792806 Y 1.292513
Rejected obstacle to close to obstacle 3 num.rejects  1 x 0.857136 y 0.910337 distance 0.055433
Rejected obstacle to close to obstacle 10 num.rejects  2 x 1.781146 y 0.888014 distance 0.077373
Polygon 16 point 1 X 1.638750 Y 0.742534
Polygon 16 point 2 X 1.565044 Y 0.676759
Polygon 16 point 3 X 1.638750 Y 0.584813
Polygon 16 point 4 X 1.679365 Y 0.676759
Rejected obstacle to close to obstacle 7 num.rejects  1 x 0.868328 y 1.646190 distance 0.207990
Rejected obstacle to close to obstacle 5 num.rejects  2 x 1.238245 y 1.614821 distance 0.224405
Rejected obstacle to close to obstacle 8 num.rejects  3 x 1.367143 y 0.596218 distance 0.163808
Polygon 17 point 1 X 1.863859 Y 0.677056
Polygon 17 point 2 X 1.782225 Y 0.658153
Polygon 17 point 3 X 1.713503 Y 0.633490
Polygon 17 point 4 X 1.746889 Y 0.569113
Polygon 17 point 5 X 1.780838 Y 0.522294
Polygon 17 point 6 X 1.870545 Y 0.501085
Polygon 17 point 7 X 1.849038 Y 0.593262
Polygon 18 point 1 X 0.540682 Y 0.707159
Polygon 18 point 2 X 0.460000 Y 0.705670
Polygon 18 point 3 X 0.414723 Y 0.658491
Polygon 18 point 4 X 0.434068 Y 0.607161
Polygon 18 point 5 X 0.466242 Y 0.578017
Polygon 18 point 6 X 0.521646 Y 0.573047
Polygon 18 point 7 X 0.569755 Y 0.628168
Polygon 19 point 1 X 0.578173 Y 0.992633
Polygon 19 point 2 X 0.466653 Y 0.984935
Polygon 19 point 3 X 0.460067 Y 0.892205
Polygon 19 point 4 X 0.481936 Y 0.825946
Polygon 19 point 5 X 0.573825 Y 0.799308
Polygon 19 point 6 X 0.637902 Y 0.892205
Rejected obstacle to close to obstacle 7 num.rejects  1 x 1.040494 y 1.545566 distance 0.182619
Rejected obstacle to close to obstacle 7 num.rejects  2 x 1.156563 y 1.841743 distance 0.149909
Rejected obstacle to close to obstacle 3 num.rejects  3 x 0.861522 y 0.895851 distance 0.065581
Polygon 20 point 1 X 1.119039 Y 0.585974
Polygon 20 point 2 X 1.055141 Y 0.474398
Polygon 20 point 3 X 1.119039 Y 0.380866
Polygon 20 point 4 X 1.236928 Y 0.474398
destination 1
1 origen 0.442236 1.840653 
Rejected origen 0.442236 1.840653 num_rejected 1
1 origen 1.220874 1.458566 
Rejected origen 1.220874 1.458566 num_rejected 2
1 origen 0.336889 0.142587 
1 destination 1.330099 1.938300 
destination 2
2 origen 0.623041 0.291765 
2 destination 1.634344 0.568402 
2 destination 1.543114 0.669647 
2 destination 0.140359 0.841043 
destination 3
3 origen 0.194758 1.214082 
3 destination 0.773091 0.978425 
3 destination 0.751673 1.488081 
3 destination 1.711945 0.575803 
3 destination 1.823735 0.893092 
3 destination 0.929665 1.555600 
3 destination 1.017170 0.087079 
destination 4
4 origen 1.488393 1.414406 
Rejected origen 1.488393 1.414406 num_rejected 1
4 origen 1.882733 0.754266 
Rejected origen 1.882733 0.754266 num_rejected 2
4 origen 0.917972 0.264622 
4 destination 0.851854 0.293071 
4 destination 0.247922 1.429895 
destination 5
5 origen 0.539836 1.837266 
Rejected origen 0.539836 1.837266 num_rejected 1
5 origen 1.953297 0.127950 
5 destination 0.551913 0.138656 
destination 6
6 origen 0.923993 0.701672 
Rejected origen 0.923993 0.701672 num_rejected 1
6 origen 1.307738 1.652084 
Rejected origen 1.307738 1.652084 num_rejected 2
6 origen 1.635097 0.104411 
6 destination 1.185165 1.392042 
6 destination 0.635215 1.053900 
6 destination 0.330133 1.519880 
destination 7
7 origen 0.654500 1.302303 
Rejected origen 0.654500 1.302303 num_rejected 1
7 origen 1.561959 0.187892 
7 destination 0.761709 1.489691 
7 destination 0.897158 1.634681 
7 destination 1.709314 1.704012 
7 destination 1.882752 1.912235 
destination 8
8 origen 1.178907 0.467588 
Rejected origen 1.178907 0.467588 num_rejected 1
8 origen 1.794502 1.177204 
Rejected origen 1.794502 1.177204 num_rejected 2
8 origen 0.550538 0.391415 
8 destination 1.270860 1.429531 
8 destination 1.048087 0.623598 
8 destination 1.126615 0.728183 
8 destination 0.683009 0.356780 
8 destination 0.165225 1.273224 
destination 9
9 origen 1.365680 0.450358 
Rejected origen 1.365680 0.450358 num_rejected 1
9 origen 0.838103 0.065180 
9 destination 1.707661 0.445062 
destination 10
10 origen 0.208072 0.514370 
Rejected origen 0.208072 0.514370 num_rejected 1
10 origen 1.889754 1.060230 
Rejected origen 1.889754 1.060230 num_rejected 2
10 origen 0.194051 1.644067 
10 destination 0.809242 0.121803 
destination 11
11 origen 1.601303 1.943150 
11 destination 0.544391 1.440804 
destination 12
12 origen 1.165354 1.049929 
Rejected origen 1.165354 1.049929 num_rejected 1
12 origen 1.787219 0.481213 
Rejected origen 1.787219 0.481213 num_rejected 2
12 origen 0.524459 0.880306 
Rejected origen 0.524459 0.880306 num_rejected 3
12 origen 1.059812 1.606074 
Rejected origen 1.059812 1.606074 num_rejected 4
12 origen 1.563489 1.697821 
Rejected origen 1.563489 1.697821 num_rejected 5
12 origen 1.917855 1.683714 
Rejected origen 1.917855 1.683714 num_rejected 6
12 origen 1.016045 1.328535 
Rejected origen 1.016045 1.328535 num_rejected 7
12 origen 0.179072 1.809148 
12 destination 1.348715 1.841732 
destination 13
13 origen 0.299211 1.511787 
13 destination 0.401102 0.233964 
destination 14
14 origen 0.617017 0.550153 
Rejected origen 0.617017 0.550153 num_rejected 1
14 origen 1.833032 1.381260 
Rejected origen 1.833032 1.381260 num_rejected 2
14 origen 0.626957 1.479334 
14 destination 1.369409 1.126347 
14 destination 0.965139 0.579763 
14 destination 0.221276 0.797358 
destination 15
15 origen 1.015976 0.700735 
Rejected origen 1.015976 0.700735 num_rejected 1
15 origen 1.632664 0.120788 
15 destination 0.351810 1.241153 
destination 16
16 origen 1.773609 0.314664 
